Patient,ROI,Scanner,Batch,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
CCR1_GE1,030_07,GE,1,-959,-592,1256334095,4.165522024,217,1.9500125,-528,-748.5843006,114.7248177,-715,-1024,496,91.10072409,305.7404769,-0.445977465,748832707.7,0.060318745,17623.43173,150.3656197,16511.81666,-395.7828842,89.16345657,24.49488167,0.569261695,3.892527909,3.169936696,7.771334007,0.352322764,0.267374559,0.94649903,0.850397454,-0.183754778,0.828455691,0.208830624,11.58440523,0.008345879,7.574189132,0.024119811,4.988312545,28.41458456,6.967559724,2006.68631,0.149307017,5.439028819,810.6839286,28.30762613,162.3985119,23.81785714,4424.669643,1.080171528,0.04581093,0.133364624,19.86368733,0.005810774,691.9482729,0.058880752,27.82207987,160.120363,2.197530823,367.58119,0.104088502,0.045615156,4.744318757,9731.011859,0.795705754,0.873563416,0.392951392,0.892081901,141.5279815,0.04078589,129.0306775,0.054976854,25.37487467,147.9642096,86.17554325,16062.88624,2.860968496,0.045381539,269.3331913,0.114756366,0.281646765,40.37925306,0.011045232,7.679062099,0.174627976,53.38320702,7.755560191,0.000605945,323.5362947,0.31655827,0.087859206
CCR1_GE1,030_08,GE,1,-959,-589,1274592494,4.180093678,228,1.889297278,-520,-747.060119,116.7567449,-720,-1017,497,93.27272246,307.9541379,-0.401690014,759715550.4,0.059780783,18140.05338,152.280622,17052.60258,-384.9152702,92.25767032,24.27504407,0.583371566,3.88362876,3.164327728,7.593589651,0.350047805,0.263476133,0.951309311,0.856093333,-0.190593442,0.839522687,0.203647073,11.63120462,0.00846492,7.563760671,0.024297868,4.993662198,29.1331786,6.953594321,2085.776042,0.15519167,5.341484635,803.4537202,29.12435374,164.4311012,23.27834821,4125.180432,1.100090773,0.040242685,0.138536348,21.23863273,0.006253944,689.4734248,0.058521479,28.63212923,162.9579404,2.388029393,401.4496532,0.095238355,0.039936486,4.744915885,9859.633011,0.803260624,0.875566621,0.496977217,0.898138282,145.7028413,0.035412178,126.5253654,0.054396116,26.61189337,151.2519347,79.23989682,14482.62597,2.73061685,0.045337943,280.2510748,0.120486275,0.316450047,46.19336538,0.018439582,7.721648819,0.173065476,45.85276463,7.016929658,0.000617651,357.7741855,0.289323759,0.099151527
CCR1_GE1,030_09,GE,1,-959,-585,1296775553,4.213745906,225,1.945624502,-521,-744.8188244,117.8569597,-709,-1021,500,93.41143339,310.6224014,-0.428927406,772937670.4,0.057745347,18544.14746,154.6238382,17937.535,-424.8297558,93.11145506,25.40514095,0.570949245,3.978885666,3.195772334,7.888477436,0.347381775,0.260809954,0.949278753,0.853254171,-0.194151294,0.844929326,0.195393411,11.73444476,0.008113673,7.603541732,0.019675799,4.999354747,29.629149,7.012704117,2070.847917,0.154080946,5.315373795,776.0974702,29.72424743,167.1754464,23.64702381,4115.451637,1.316648245,0.049739757,0.137364292,21.9915095,0.006208101,667.8238546,0.056815591,29.36547903,166.3003926,2.497088653,422.7006275,0.125295212,0.049157292,4.78442921,9794.313146,0.798561333,0.873780907,0.529018872,0.895659607,148.5969909,0.043416781,122.1961722,0.05315188,27.9207553,159.107438,78.06350587,13525.42323,3.566196444,0.048997852,277.6524576,0.120770969,0.322252424,49.97373778,0.015109686,7.75789171,0.171056548,43.88755593,6.983139985,0.000630612,362.4487148,0.30530563,0.096946125
CCR1_GE1,030_10,GE,1,-961,-584,1290022008,4.201641873,229,1.935768622,-527,-745.3550595,116.9458886,-714,-1024,497,92.60283179,309.8124923,-0.418170344,768912248,0.058075895,18340.7775,154.0881856,17534.90592,-413.0927088,91.96881759,25.47974095,0.565926495,3.991838145,3.19593753,7.86445184,0.344211377,0.25714233,0.944565243,0.847059748,-0.185115519,0.833051327,0.197373411,11.72458241,0.007900988,7.616961822,0.021080072,5.004113389,29.36213964,6.948230655,2097.601935,0.156071573,5.412631448,780.5400298,29.41440325,166.4872768,22.80848214,4099.588914,1.257390384,0.044590005,0.142663992,21.89011769,0.006341652,673.7106971,0.057059925,28.83224694,164.9637364,2.213393906,376.5578103,0.101978613,0.043856955,4.754318398,9888.016853,0.803750978,0.878039148,0.405802824,0.896558952,147.0986888,0.038770134,134.4946194,0.05360487,26.9168222,152.5819051,79.27142288,14823.12834,2.829005231,0.045651682,317.3324033,0.126477642,0.307611214,44.88412879,0.015305512,7.616874092,0.186681548,50.57701847,7.917723874,0.000620396,325.0465698,0.335274305,0.08812156
CCR1_GE1,030_11,GE,1,-962,-588,1271606571,4.181161829,225,1.914625522,-524,-747.6273065,116.9414951,-714,-1024,500,93.40903836,307.5932121,-0.416726118,757935803.5,0.059275318,18231.71847,151.8092178,17169.30521,-393.5378449,92.02974271,24.50127396,0.579441535,3.895625906,3.171956274,7.725390133,0.35116796,0.266684597,0.95088218,0.85586478,-0.190217177,0.841910552,0.214218406,11.61581162,0.008181526,7.57006534,0.021606624,4.994936288,29.13275417,6.980282527,2009.922768,0.149547825,5.223360167,796.6602679,29.16228175,164.1092262,22.99799107,4175.168304,1.097456134,0.043979123,0.140593886,21.40924227,0.005859235,684.9655388,0.058073207,28.5975851,162.2244083,2.096085813,355.352669,0.09372398,0.043589357,4.744060644,9779.199247,0.798398321,0.876299222,0.362911303,0.893981204,144.2238556,0.038670409,132.9156529,0.053899292,26.45994166,149.7635848,90.6999189,17068.73317,2.704500093,0.045900942,316.5636659,0.128371316,0.314020726,45.52179675,0.013327692,7.594285729,0.183482143,60.99609285,6.928923265,0.000622473,359.5782824,0.289424642,0.099273935
CCR1_GE1,030_12,GE,1,-956,-590,1277628536,4.161414387,224,1.900094404,-525,-746.2840774,116.2875388,-713,-1022,497,92.80415099,308.3206886,-0.419620073,761525170.6,0.060569861,17935.51335,152.9299264,16705.04773,-388.2284209,91.00159659,23.71366105,0.586350111,3.83847039,3.16564142,7.454383629,0.350882717,0.264454147,0.952327864,0.857401085,-0.186290514,0.836034924,0.209167326,11.66652846,0.008286335,7.546541062,0.023898395,4.987324862,28.67881441,6.971149908,1952.589583,0.145281963,5.027131143,814.0589286,28.71708785,164.8438244,22.63839286,4065.736235,0.962399072,0.037817289,0.149064379,22.95568611,0.005590307,698.5864927,0.059204918,28.22130559,163.4224441,2.095438731,351.4950891,0.082918212,0.0372561,4.727199231,9802.542405,0.801738543,0.877054716,0.407951941,0.900524416,146.4273986,0.033249985,142.3273367,0.055661845,24.63125188,153.0727415,79.76613219,15146.73719,2.36921164,0.037101383,378.9968713,0.148219347,0.36381626,53.53036279,0.014666544,7.443053648,0.190252976,52.13891885,6.868997319,0.00062062,354.9311247,0.2796518,0.100593836
CCR1_GE1,030_13,GE,1,-954,-589,1289277316,4.176544333,224,1.948137408,-522,-744.819494,115.8277263,-713,-1024,502,91.80044423,309.7230565,-0.445020128,768468377.5,0.060120476,17986.61682,154.3200189,17026.16274,-419.80381,90.48272016,24.64736268,0.571482142,3.916382533,3.178183826,7.692121654,0.348425121,0.261328309,0.950653017,0.855085901,-0.186809877,0.832773956,0.198906028,11.74142704,0.00843646,7.564897944,0.024870271,4.980745959,28.78252071,6.961319909,2028.758036,0.150949259,5.137391493,808.0191964,28.871661,166.403125,23.11145833,4031.881994,1.142108934,0.04238103,0.139088613,21.73365663,0.005914292,692.5337317,0.058804933,28.46892842,165.4174598,2.329772832,392.3594891,0.101375463,0.041852654,4.745591278,9841.556289,0.802262018,0.875400641,0.47452057,0.897993293,148.0373476,0.037197885,130.7795407,0.054605236,26.33450517,156.4087683,77.15991649,14250.93946,2.7125417,0.043724091,299.0943633,0.124882824,0.322142423,48.79715564,0.013708013,7.669845988,0.178199405,45.66884036,6.97400815,0.000608964,364.789586,0.292422884,0.097068524
CCR1_GE1,030_14,GE,1,-956,-589,1282157528,4.180701538,225,1.944402943,-527,-745.722619,115.6274667,-715,-1022,495,91.6383562,308.8666793,-0.439108707,764224657.5,0.059598513,17960.32485,153.3986019,16938.00323,-413.5274665,90.28219204,24.64328603,0.570843327,3.923274975,3.17386795,7.632211788,0.346240114,0.258925453,0.946191252,0.849131369,-0.186519011,0.833161296,0.20091277,11.70422128,0.008224825,7.574436846,0.023054767,4.9856727,28.73136952,6.942655372,2094.826637,0.155865077,4.963472222,801.0040179,28.82352552,165.4733631,22.25520833,3997.341667,1.092506642,0.042941202,0.137971279,21.1729656,0.005880844,690.3630499,0.058418247,28.33836085,163.9279089,2.217349414,374.875978,0.100073258,0.042393933,4.734385684,9917.844367,0.805802054,0.878525641,0.406270529,0.897242808,146.3582474,0.037808046,132.7606908,0.0545891,25.94230166,152.2458882,67.97532895,12543.16694,2.567939811,0.043167952,285.5600329,0.117417777,0.292529571,42.77009927,0.012496642,7.670620367,0.180952381,37.43516274,7.713736704,0.000617437,320.9695782,0.322088323,0.088997467
CCR1_GE1,030_15,GE,1,-959,-591,1260441060,4.16176186,227,1.90207445,-533,-748.7758929,116.3018769,-717,-1021,488,92.83162603,306.239803,-0.424008443,751280647.1,0.060256885,18034.50781,150.5038147,16858.0299,-393.5604922,91.39447538,23.85963247,0.585800738,3.848091553,3.162480585,7.502350182,0.350589826,0.264503648,0.947737706,0.851591858,-0.185138956,0.834339156,0.211271849,11.55941507,0.008234699,7.556438395,0.023068001,4.989197243,28.81352696,6.910751949,2035.271577,0.151433897,5.022814975,809.8525298,28.89514681,162.6502232,22.44412202,3956.368899,1.138943527,0.043008606,0.140318024,21.15742375,0.006336871,696.5759709,0.058979041,28.26913821,161.1108178,2.033593037,339.5274055,0.093200346,0.042354222,4.71947353,9820.317943,0.801610997,0.877918956,0.34259296,0.895648705,143.692598,0.037701854,138.2662675,0.055196115,25.2150597,147.4035928,79.28782435,15115.03273,2.611694788,0.044970147,314.6487026,0.125608265,0.305697776,43.54888542,0.015831469,7.552702854,0.186383929,50.50170796,7.585828881,0.000621809,315.7377524,0.310540984,0.092231434
CCR1_GE1,040_00,GE,1,-834,-561,1792889028,3.742533806,151,2.328500588,-523,-672.8857143,84.73280187,-640,-925,402,64.36034294,365.2389372,-0.696517566,1068644042,0.086552646,10118.23962,119.3115322,4960.356313,-184.9366501,45.86378888,19.28099825,0.407985674,3.399768379,3.044337324,6.596013025,0.38130318,0.297967598,0.942698956,0.848220768,-0.155702333,0.768230055,0.230179889,10.61441517,0.01428884,6.897021499,0.051133957,4.528380425,16.28619678,6.616791492,1713.824554,0.127516708,8.795063593,1163.26756,16.29696477,128.7374256,31.07641369,5329.180432,0.410146653,0.031771318,0.136686471,12.92255943,0.006891236,937.3988847,0.081089456,16.44207136,123.4532229,2.046288857,284.5361644,0.058077898,0.034030292,4.367615971,9316.573962,0.78152736,0.856908196,0.407643035,0.888078862,106.6093493,0.031813351,168.9492512,0.070278391,15.49730811,91.42054908,1458.435108,245812.9638,9.364848911,0.051186721,358.8569052,0.149274919,0.346476398,28.61352846,0.019465071,7.052713894,0.178869048,1427.179381,11.19845249,0.000460642,239.5885303,0.25004941,0.051971616
CCR1_GE1,040_01,GE,1,-846,-564,1755605524,3.755914512,155,2.341659818,-525,-677.802381,87.23684063,-645,-931,406,66.28775087,361.421376,-0.713021061,1046421365,0.086705386,10772.61958,137.4958908,5559.874008,-207.5167491,48.41684269,20.3810466,0.406776175,3.480970218,3.073714008,7.06492341,0.38088392,0.298343095,0.945601662,0.852375038,-0.160053479,0.772253095,0.226041391,11.42308669,0.015023823,6.90003648,0.055011348,4.544084708,17.19947232,6.675042662,1683.139137,0.125233567,8.667772109,1165.320387,17.32706836,147.5790179,31.57083333,6160.435417,0.330743157,0.021069171,0.131517171,14.69983627,0.004133516,936.8529279,0.081242885,17.38966135,141.8030645,2.17424409,344.0300414,0.042112088,0.022342542,4.391276465,9289.054474,0.778552101,0.854389881,0.439908881,0.884696025,122.1642406,0.020667042,159.4692308,0.068149244,16.2951976,108.7179487,590.9111111,114768.0658,3.561477138,0.031104363,342.2042735,0.146241143,0.332380537,33.68255046,0.011475699,7.116653292,0.174107143,557.922288,9.817939309,0.000443987,284.5608907,0.242109404,0.060018299
CCR1_GE1,040_02,GE,1,-844,-563,1759325372,3.76140294,151,2.390651515,-530,-676.8346726,85.03663445,-647,-940,410,64.31680542,361.8040705,-0.714498472,1048638565,0.085094689,10378.42088,137.5198406,5268.77896,-198.6818205,46.50574832,19.91625807,0.400212619,3.447643849,3.057316269,6.845644673,0.383130753,0.300927127,0.941038383,0.84678677,-0.156878461,0.765145075,0.226564692,11.43994885,0.014043976,6.927945405,0.047131897,4.538215971,16.6055016,6.7622653,1669.316518,0.124205098,8.152174739,1143.672619,16.64432256,147.6377976,31.65230655,5877.243899,0.362111572,0.019662283,0.122331077,14.28816357,0.003729263,928.2170102,0.08081961,16.7325661,143.0139279,2.250960612,348.5636213,0.041989719,0.020709912,4.421454126,9174.071599,0.76927177,0.852008929,0.438089075,0.879359354,122.9378123,0.019004802,146.5545244,0.06800674,16.63982644,114.287239,241.7447796,45488.63295,1.880785115,0.029275528,272.499768,0.126450008,0.305658153,32.90066965,0.011369437,7.303985444,0.160342262,202.8488649,10.60732517,0.000462808,246.8487673,0.260284156,0.055457989
CCR1_GE1,040_03,GE,1,-847,-565,1737976460,3.756660266,154,2.36389196,-526,-678.9016369,84.63626508,-649,-935,409,63.62176727,359.6021756,-0.700368674,1035913634,0.08505866,10220.84449,135.7772927,4969.220328,-183.7520002,45.70334996,19.06406404,0.410141926,3.37677364,3.019639816,6.510531329,0.386121963,0.304304239,0.943181225,0.849147709,-0.164143161,0.778263652,0.232072893,11.3629862,0.014248505,6.88631894,0.043612406,4.525897962,16.1918535,6.740072074,1694.239435,0.126059482,7.338332979,1143.188393,16.39655178,145.4285714,31.02857143,5577.393304,0.370248204,0.019750761,0.112424213,13.2108793,0.003413296,934.2596627,0.081358396,16.49738681,141.1511196,2.314714914,353.5206111,0.043195309,0.020764471,4.422405195,9158.112198,0.766675665,0.851247711,0.452914816,0.877370098,121.4016817,0.01895558,130.4964322,0.066511943,17.24767135,112.5040775,289.5412844,53816.94801,2.223689273,0.030151676,218.6625892,0.111448822,0.281202064,30.7403457,0.010447213,7.438868343,0.145982143,242.6166896,10.40539562,0.000481588,237.5360544,0.247661074,0.056602962
CCR1_GE1,040_04,GE,1,-851,-565,1740926835,3.778031828,161,2.318514204,-524,-679.1515625,86.72994954,-650,-930,406,65.76235105,359.9072751,-0.67858552,1037672193,0.08339258,10612.80181,136.3963235,5393.67284,-195.6271583,48.03701903,19.81972401,0.415092695,3.444837011,3.055228367,6.786979526,0.382534476,0.300863777,0.94679465,0.853378849,-0.16283947,0.781091641,0.231117763,11.37286035,0.013723109,6.935218098,0.043752421,4.553636901,16.96418576,6.735905684,1679.344345,0.124951216,7.562077437,1120.79628,17.09013384,146.108631,30.70290179,5652.863542,0.383549966,0.020344505,0.120121928,13.70245524,0.00363001,913.3739945,0.079343108,17.03518415,141.4019555,2.110491242,326.6469502,0.041207979,0.021314643,4.433359008,9132.2774,0.765677583,0.853439789,0.375400356,0.878834195,121.5880016,0.01948167,143.2520057,0.067603589,16.80947342,109.9561114,304.6795658,57719.26003,2.236326061,0.030233898,262.9858424,0.124108467,0.30682188,30.81534418,0.010731321,7.364661549,0.15766369,264.4508079,9.47741328,0.000475608,274.7370751,0.232054959,0.061193617
CCR1_GE1,040_05,GE,1,-857,-567,1725465067,3.779876211,158,2.395009851,-531,-681.1694196,87.38718046,-650,-942,411,65.86614369,358.3054807,-0.734728385,1028456271,0.084132985,10850.01066,134.0710515,5699.555955,-213.749957,48.70275494,20.72153211,0.40265962,3.507133622,3.080972443,7.200349817,0.380147166,0.298904531,0.939113102,0.844930054,-0.158063644,0.770095422,0.232858625,11.27278723,0.013663379,6.961656742,0.040503627,4.559289927,17.35607176,6.722701202,1711.239881,0.127324396,6.607767658,1130.747321,17.43354273,144.4383929,29.10669643,5157.389137,0.410893169,0.025504234,0.118349064,13.48880653,0.005225047,930.1935113,0.080582175,17.51450977,140.3901837,2.134121756,324.3575491,0.050271549,0.02700979,4.429458983,9258.242978,0.772690532,0.856026786,0.38021737,0.881006474,121.4377596,0.024867784,137.9942966,0.065586643,17.89677615,109.4063688,238.5209125,44393.98099,2.051078208,0.043737638,260.8393536,0.123973077,0.298293123,30.37429925,0.017195481,7.37478136,0.156547619,197.7165059,10.86615262,0.000458665,248.5275186,0.276949323,0.054546956
CCR1_GE1,040_06,GE,1,-850,-566,1728669828,3.773790763,151,2.428248689,-528,-680.118006,85.26753224,-650,-940,412,63.62243965,358.6380724,-0.727193389,1030366455,0.084552132,10366.44113,134.3583023,5409.321534,-205.4027481,46.87298261,20.27338261,0.39718886,3.482087066,3.066137934,6.927565681,0.380629555,0.298137626,0.940152752,0.845525364,-0.157764164,0.76702981,0.224901543,11.30081238,0.013741269,6.955929143,0.040609957,4.544792223,16.78659131,6.760035819,1709.084673,0.127164038,7.157048251,1136.380655,16.61457465,144.4912946,30.26495536,5332.785342,0.412594282,0.023737288,0.11572981,13.71303734,0.004396421,933.0748356,0.081116613,16.69640798,140.6099651,2.329475721,352.9740254,0.051433196,0.025049827,4.434764489,9253.39514,0.772492746,0.853571429,0.461703299,0.881055843,121.7661651,0.022973338,133.8344172,0.066950684,17.17977098,112.9434717,278.2081041,51710.6058,2.30506654,0.038365845,230.9449725,0.115530251,0.290598519,31.95138995,0.013929551,7.465604726,0.148735119,233.0045118,10.91722405,0.000460048,247.560244,0.264845966,0.053610826
CCR1_GE1,040_07,GE,1,-849,-569,1689313644,3.775391521,151,2.366578449,-532,-684.2215774,84.91974412,-653,-946,414,63.93813394,354.532057,-0.690850736,1006908366,0.083659419,10243.60299,131.1702583,5154.825864,-186.6846329,46.69705972,19.54809528,0.41048356,3.429463751,3.035468608,6.582454943,0.381511992,0.298662159,0.941892149,0.847134249,-0.161506524,0.773582115,0.227039669,11.15271242,0.014000555,6.939151312,0.044014051,4.543804204,16.56128875,6.704083441,1725.421577,0.128379582,7.170194643,1124.382589,16.45429155,140.7485863,30.08251488,5217.523735,0.387983789,0.022527643,0.118005368,13.07997759,0.004344344,924.3940546,0.080202724,16.56035061,136.5268153,2.392995453,355.0061517,0.049749619,0.023846824,4.426355758,9316.064995,0.776390993,0.85435554,0.483854227,0.881975944,118.0569241,0.021906737,138.4823183,0.068016856,16.46876146,107.0456778,300.0982318,55017.05157,2.350361232,0.036622452,242.7121807,0.119210305,0.293584697,29.86174549,0.013812728,7.349995569,0.151488095,256.5226705,10.77933658,0.000476374,240.5185455,0.254900346,0.054119043
